spotify_track_uri,master_metadata_track_name,master_metadata_album_artist_name,duration_ms,song_popularity,release_date,is_explicit
spotify:track:03s27WxjamC3a3np6Pj4hg,Milking - Radio Mix,Croatia Squad,224323,0,2014-12-01,False
spotify:track:03sCZQdrYeOkE3asXE34Ac,2004,Shinjuku Jumpshot,82703,15,2019-11-22,False
spotify:track:03sHlqfgJB6Kbqceyqvqo5,El Alquimista,Stephanie Cayo,179170,0,2012-05-29,False
spotify:track:03tqyYWC9Um2ZqU0ZN849H,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,263773,77,2010-10-01,True
spotify:track:03v70ZBxmcPX3RWAZMzqaW,Clouds,BØRNS,190253,57,2015-10-16,False
spotify:track:03xxnNXmK7lJjW9hV2ldn8,Coppelia: Act I - Valse,Léo Delibes,141200,52,1995-12-13,False
spotify:track:040R2K1gn128MwftR0bdyJ,white noise hall,tenuous,161286,65,2021-07-27,False
spotify:track:041WXF8IHhK1DU7N2zJ9cj,My Isle of Golden Dreams,Jerry Byrd,142042,15,2015,False
spotify:track:042pmCix7CPth3l3X28jl1,Here and Now,Luther Vandross,323000,56,1989,False
spotify:track:0433sg9hxt2nWQjB7LLted,We Sink,CHVRCHES,214373,0,2013-09-20,True
spotify:track:043bfUkTydw0xJ5JjOT91w,Don't You Worry Child,Swedish House Mafia,403493,62,2012-01-01,False
spotify:track:043dDJ9u0PQ3ooAXMgcwOe,MOOO!,Doja Cat,285053,59,2019-03-01,True
spotify:track:044IdzTI4JvqOD516vVtui,Lady of Late,Priory,204373,10,2011-06-21,False
spotify:track:045NQr6Xvm5o9YFUMwbMzG,Make Out in My Car - Sufjan Stevens Version,Moses Sumney,166880,0,2018-05-25,False
spotify:track:0472C4i6x5L0fMeG9w5KA5,Buzz Junkie - Original Club Mix,Tom Neville,442613,5,2005-07-13,False
spotify:track:047fCsbO4NdmwCBn8pcUXl,Marvins Room,Drake,347226,76,2011-11-15,True
spotify:track:047nBPtW2yEeJlNdWqiHNl,Felt,Clean Cut Kid,206120,7,2017-05-05,False
spotify:track:049M1ZP4H2B13yB2ax6N7l,그대라는 시,TAEYEON,209482,0,2019-07-21,False
spotify:track:049V1aSofNvW906vGZgFsD,Get On Your Knees,Nicki Minaj,216493,41,2014-12-15,True
spotify:track:049r3d1mkg6Nnreiixetlu,Rest Stop,Kero Kero Bonito,202543,0,2018-10-01,False
spotify:track:04BSvYghzdxjSJNpee36er,Monster - Transformers Soundtrack Version,Paramore,200146,59,2011-06-06,False
spotify:track:04Cy9EVwlBwwoklGb4knOP,Talk,Henry Hall,187520,22,2017-10-20,False
spotify:track:04EeeLNm7Pmb3ltTBuACdl,Spring / Sun / Winter / Dread - Jim Eno Sessions,Everything Everything,196736,6,2016-08-01,False
spotify:track:04F42oEuKrRComYJfJuyVR,Backyard Boy,Claire Rosinkranz,129240,65,2020-10-02,False
spotify:track:04G8U1rkNbiiLNsWo2doW2,Monsoon,Amber Mark,277151,38,2017-05-12,False
spotify:track:04H7P0HCo721aMvP1gsxbb,West Coast,Step Rockets,189115,0,2016-04-15,False
spotify:track:04HeNxRRVjcwctfp2K2kMu,the ride-,Lil Yachty,190581,54,2023-01-27,False
spotify:track:04HhiRZlceC8hU1YMWBTSO,Wrong Club,The Ting Tings,257385,0,2014-10-27,False
spotify:track:04KDlJC2willTjllZ6J1dw,turn this car around,Bklava,219664,13,2024-06-07,True
spotify:track:04KTF78FFg8sOHC1BADqbY,Hot In Herre,Nelly,228240,76,2002-06-25,True
spotify:track:04LMZmQh5Le3F7OwLwHDEM,Bingle Bangle,AOA,221778,43,2018-05-28,False
spotify:track:04MLEeAMuV9IlHEsD8vF6A,No Stylist (feat. Drake),French Montana,192172,58,2018-09-20,True
spotify:track:04MoJkJzCoU9ukeewv5Vzu,Happy & Sad,Kacey Musgraves,243186,56,2018-03-30,False
spotify:track:04N18CfIbOJPnVLGOKgJNB,Wherever I Lay My Hat (That's My Home),Paul Young,250053,40,2003-07-01,False
spotify:track:04N5ZxCa0Tbi5OCcNTEd2N,Slacks,Valley,318960,0,2016-06-03,False
spotify:track:04Q4ciY9xa9ZpPX9wfDwPc,Lord Have Mercy,Picture Atlantic,255840,10,2016-10-21,False
spotify:track:04QG5ZvVR2U8agDsL4x1Cw,Beethoven - Fur Elise,Entspannungsmusik Meer,43914,25,2010-09-15,False
spotify:track:04QJWGv98RZSE4lBOttx5A,Last Time (feat. Travis Scott),Gucci Mane,251059,38,2016-09-02,True
spotify:track:04Quw3a7e9R7f2Sr45l6Vx,Self Camera,MAMAMOO,197240,20,2015-06-19,False
spotify:track:04THq9ESnlipU969vuvSJx,Close Your Eyes,Michael Bublé,213106,51,2013-04-11,False
spotify:track:04TOyd9HCUL8do2srcIyXY,Lavender Boombox,Miniature Tigers,307658,26,2020-05-12,True
spotify:track:04Td1fXoFC4zSuhrdqVybD,We Never Know Anymore,Hamster,204976,0,2017-01-01,False
spotify:track:04Uz6OywoKTsVETCQ9vAP9,YEBISU - Yung Bae Edit,Yung Bae,128000,0,2014-07-18,True
spotify:track:04VArZKHm1xesMxqnsutDY,I'm Dreamin',Christopher Williams,303706,50,1991-03-05,False
spotify:track:04VbQDbZVAmGFdDNmL4c4g,Maps,OYLS,191250,0,2016-04-20,False
spotify:track:04XRjIDa7eWBo799Vyp0bk,Submarino,Marineros,285452,23,2015-11-23,False
spotify:track:04Yp3oA44OvILX6xoGN9GF,Ela Só Quer Paz,MC Bangu,82670,0,2016-05-05,False
spotify:track:04a1HkNH7LFsG5mEiLN7vl,No New Friends - SFTB Remix,DJ Khaled,308333,56,2013-01-01,True
spotify:track:04aAxqtGp5pv12UXAg4pkq,Centuries,Fall Out Boy,228360,80,2015-01-16,False
spotify:track:04boE4u1AupbrGlI62WvoO,White Noise 3 Hour Long,Erik Eriksson,10828190,67,2016-12-04,False
spotify:track:04cAB4NRpbqjniE6fgUZxQ,러브노트!,Nahee,194373,34,2022-07-12,False
spotify:track:04caEZhAsQKnWqKsMwk9ud,My Number,Foals,238853,67,2013-01-31,False
spotify:track:04eShjKTWijeJJqGnhxpYK,Scheherazade: The Tale of the Kalendar Prince,Nikolai Rimsky-Korsakov,200360,58,1999-02-01,False
spotify:track:04fZdBaYooG156ptEOIXkg,Never Been In Love (RAC mix),Elliphant,223800,11,2015-04-13,False
spotify:track:04ghK9JV0w3gF79cMiv3Ta,Pyramid,Two Door Cinema Club,189600,0,2012-09-04,False
spotify:track:04iBg5T8fxr3XlESefYb2H,Don't Know Nothing,Maroon 5,199066,18,2010,False
spotify:track:04oG24PjVs59q72Id8wXFK,Claudia,FINNEAS,161876,0,2019-02-22,False
spotify:track:04oTyEbJ190RfXWSlTP4b7,Good Luck,James Hype,147597,50,2021-06-25,False
spotify:track:04pCXbMGVkyudC7XvXQjM4,Cannibal Queen,Miniature Tigers,164386,48,2009-09-22,False
spotify:track:04pVM8MuDl8Cv4AcD7Ceu0,Bad Day,Chiddy Bang,203160,32,2010-09-13,True
spotify:track:04pcMIy3xrbNpecnb0Ii8q,What's Love Got to Do with It,XY&O,218747,0,2017-03-10,False
spotify:track:04t8KUfSfNae6iC2yxMzy4,Pump It Up (Freestyle),JAY-Z,117746,33,2010-11-22,True
spotify:track:04tGB3iBg3EFjmHt7XmOoO,Man Don't Care,Jme,213250,63,2015-05-04,False
spotify:track:04tmckN8VN6pIBMwqYXNns,Young Chasers,Circa Waves,129639,0,2015-09-01,False
spotify:track:04v4HwJTYGX7NAakFUtg69,Auto-Sabotage,Last Dinosaurs,207069,0,2022-08-05,False
spotify:track:050zgQwx9777OCfto94ll5,I'm Not Famous,AJR,220712,0,2016-03-25,True
spotify:track:051tugOnwtXHHfScApQXOX,The Enemy,The Staycations,190000,6,2016-04-22,False
spotify:track:052ekJWXgZuiW8uEfclKGu,Switch,Iggy Azalea,189600,44,2017-05-19,True
spotify:track:052vSBPxqdmYRDlkSPiavc,Cry Baby,Melanie Martinez,239080,67,2015-08-14,True
spotify:track:053qv8twpdp6pCjwHLJJf3,Better,Mallrat,193923,0,2017-10-13,False
spotify:track:054ue8u2erwwGNgSIZLEPq,Scream & Shout,will.i.am,284413,44,2012-01-01,True
spotify:track:058VOmj2vkyItyKHFLc8vF,Da Ya Think I'm Sexy,Rod Stewart,220506,45,2017-08-25,False
spotify:track:059LGQd42y87hQMHQyJGSU,You Keep Me Hangin' On,Vanilla Fudge,179573,44,2004-11-30,False
spotify:track:059Tr8OfE6hIFfR4FFuOUZ,Sunday,Snail's House,143692,30,2018-02-23,False
spotify:track:05A0R3cWIF1uJIJteXy1pH,Moscow,Autoheart,235840,0,2013-07-15,False
spotify:track:05AAHqYui4wNGsODKyD4JQ,Average Joe,Oscar Scheller,197307,0,2021-02-19,True
spotify:track:05D9VMb7x06OJHZV2TGUBX,Mr. Rodriguez,Rayland Baxter,223438,0,2015-04-14,False
spotify:track:05DLtEL6IMoKKHUAFwSjCT,Med Kit,4lienetic,200597,27,2018-12-16,False
spotify:track:05GsNucq8Bngd9fnd4fRa0,Begin Again (Taylor's Version),Taylor Swift,238866,68,2021-11-12,False
spotify:track:05GvwwTLLID738BbKN1ze0,Because You Move Me,Tinlicker,196375,76,2017-07-31,False
spotify:track:05IOuexttkZG6eQLFi3v40,New Bottega,Torren Foot,188915,66,2023-03-10,True
spotify:track:05Jysp7xYDmX0uWQiifEvo,Better Love,Foxes,214000,19,2015-09-04,False
spotify:track:05L9Gsfm4xmwxC4GAF6DDn,Glares,Slow Caves,198000,0,2017-03-10,False
spotify:track:05M16OdD4MsaC19Cc2A6LL,Best Friend,Yelawolf,314280,21,2014-04-14,False
spotify:track:05OpnpQm9sUVgvWe5B2giB,Seria,Biagio Antonacci,157862,29,2022-05-27,False
spotify:track:05QwTdlRUDLBGj5ThyicLy,Blame Me,Neon Vectors,187721,20,2022-02-18,False
spotify:track:05Qz6bkzgkJ9bchGYMkbQa,Greensleeves,Classical Study Music,102293,25,2010-07-12,False
spotify:track:05RfpPTgjYosszbrhtpVLO,DAYDREAMING,DAISY,366671,35,2018-08-17,False
spotify:track:05RusyuBuOgS5j0FvgnIEF,Claire De Lune,Relaxing Piano Music,125155,16,2011-03-23,False
spotify:track:05SBRd4fXgn8FX7bf8BCAE,I Need Your Love (feat. Ellie Goulding),Calvin Harris,234506,73,2012-10-29,False
spotify:track:05SWx3j04fWc7yu946qUux,"Sh-Boom (Life Could Be A Dream) - James Keyes/Claude Feaster/Carl Feaster/Floyd F. McRae/James Edwards, arr. Cantabile – The London Quartet after The Crew-Cuts",Richard Bryan,168266,6,1989,False
spotify:track:05TEsMHH6PpFBgmJGMvetx,Beautiful Things,Rabid Young,215680,0,2015-10-02,False
spotify:track:05UMtY4kxiyHGzTq6HIEmA,Supersubmarina,Supersubmarina,247973,21,2009-04-14,False
spotify:track:05VKlHESAvpM6PGEYbzygh,A Million Pieces,Jochen Miller,199314,4,2015-04-20,False
spotify:track:05Vwps1U8DPAP4iaPvAB5C,Bend Over,B.o.B,298736,0,2016-11-04,True
spotify:track:05XaZxquQNPr5kL2lCAI3B,The Forgotten,Aydio,313280,17,2010-09-15,False
spotify:track:05Zxi2CBJcNMT5kFUFNmED,Surfing the Wave,Phil Gerus,157192,26,2012-12-03,False
spotify:track:05a1QHmE1V6pLe1zFF7LXb,Love at First Fight,Tyler Cole,174750,19,2017-10-13,False
spotify:track:05bUAkDRK3xzvVkZlGU6ee,Inhale,Duke Dumont,190730,48,2018-03-15,False
spotify:track:05bpPuzky5cEbmGNgGna8j,That's You,Gold Revere,179200,25,2019-01-23,True
spotify:track:05cL1sVT4MNyBqBw3ef5vb,Mouth,Orions Belte,241560,10,2021-03-19,False
spotify:track:05d6pLPZ1DmRfgc5IfdPnx,Taller than You,MAMAMOO,184362,0,2016-02-26,False
spotify:track:05dL7chWJaVjMJnGO1YCKk,Untouchable,Tritonal,228837,46,2015-05-18,False
spotify:track:05dhhYqPer4fPD9Cwtu7NP,G2g,Berhana,264683,30,2019-10-18,True
spotify:track:05dnSrS0E3Y4e2mvdSgebF,Tokyo,Dan Croll,296795,0,2017-07-21,False
spotify:track:05fHQeRbCSjKVS6z0WbQKJ,Every Time You Go Away - Radio Edit,Paul Young,267000,70,1991-09-07,False
spotify:track:05fzteOLEheflpw2UEb6LY,Espero,Marineros,266925,37,2015-11-23,False
spotify:track:05gZLyOQphrQN86Jn2urCP,TRACK UNO,KAYTRANADA,344120,45,2016-05-06,False
spotify:track:05hlsqkxg9pk86qN1ghGNE,Trapping Ain't Dead,Smoke Boys,284117,36,2015-08-28,True
spotify:track:05iKCY69KgmHORspNMSawo,The Mantis Touch,Tyler Bates,113773,23,2017-04-21,False
spotify:track:05iURKvut2OWEzPHQUhDT5,"Concerto in D Minor, Op.7, No.4: I. Adagio",George Frideric Handel,285840,43,2009-08-11,False
spotify:track:05iWLjRnJwihZGjqZjj4e8,Acabou,Roberta Campos,206640,20,2009,False
spotify:track:05mAIVLkIWc2d1UBYZBCp8,1999,Charli xcx,189000,60,2018-10-05,False
spotify:track:05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,Post Malone,150866,65,2019-09-06,True
spotify:track:05nTE8VLrHlTwl33Ntzhjl,Mais do Que Tudo - Acústica,Frejat,152640,37,2016-08-26,False
spotify:track:05oWEBOfaX4WWRzyl3hTzY,Phantom,Rina Sawayama,265013,36,2022-09-16,False
spotify:track:05pKAafT85jeeNhZ6kq7HT,I Won't Give Up,Jason Mraz,240165,59,2012-01-03,False
spotify:track:05pMSTOcN2fkOsJ85W4Hdr,Dueto a Través del Tiempo,Marco Antonio Solís,105720,38,2017-11-10,False
spotify:track:05pdoheuKPSotkjMgIVX6I,Mirror,Lil Wayne,228093,0,2011-01-01,True
spotify:track:05rJdH2MRLJ3sQoEUO78qs,Paradinha,Anitta,141316,55,2017-05-31,False
spotify:track:05t0KI6zFHDSRT9gdLCAyW,So F**kin' Romantic,Matthew Koma,229735,26,2015-08-07,True
spotify:track:05uhED0miR9OJYPalPi7tx,Wild,Spoon,193277,46,2022-02-11,False
spotify:track:05vOSaaHvSFoZRRO9rkzim,The Pale Moonlight,Kid Cudi,176293,26,2020-12-11,False
spotify:track:05vY4piKAbBXJXaaa4xOCt,flight,E SENS,209685,34,2020-08-27,False
spotify:track:05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,238733,78,1985,False
spotify:track:05xA64s3UzOOmAnh9SIIjn,Bloom,bLAck pARty,302000,0,2016-10-14,False
spotify:track:05xI48iEtJr2wtIZkGuouZ,Track Meet,J-swae,100286,23,2018-09-10,True
spotify:track:05y63nsti7WpAVys68ADwi,Loyal Like Sid & Nancy,Foster The People,279960,37,2017-07-21,False
spotify:track:0620OecAlwJQxWieRW4L9s,Bless the Telephone,Labi Siffre,100746,61,1971,False
spotify:track:062Cv5UXgBHWkMoRScGkt0,Un homme et une femme - Instrumental,Francis Lai,161586,56,1966,False
spotify:track:063cIfiRcq3vccaMqZ5d58,What Is Wrong,Normalize,481053,0,2011-05-01,False
spotify:track:064DVWr89F4cpfGnA74sBM,Imma Do It - Album Version (Edited),Fabolous,239586,11,2009-01-01,False
spotify:track:064pD9GOmZ6kPxMr7FhNlS,SAND PEOPLE,Ashes To Amber,187008,50,2018-11-20,False
spotify:track:064pRIF6wtLy1HOmEVuxdT,"Changes - Live at Red Rocks Amphitheater, Morrison, CO - June 1992",Ozzy Osbourne,312000,27,1993-06-23,False
spotify:track:068K1UesWm1eD2u5H6KBJD,complicated,Jkron,117272,0,2022-08-05,False
spotify:track:069VGijrAsQVSY9ihFv1Px,Best Friend,Yelawolf,314280,60,2015-04-21,True
spotify:track:069XLpELpSN1mNuoyNjEfm,Front Desk,Bas,200666,31,2018-08-24,True
spotify:track:06Am2M8VexlgKTdB5HNKRL,Island Castle,Dreamspook,182893,0,2017-05-01,False
spotify:track:06CKl4QkiKgj96hP1HTPkL,Buttercup,Serph,300631,13,2018-11-09,False
spotify:track:06CMkgaHNXcVbihVT8jW1d,Tara's Theme (arr. piano),Music Lab Collective,171989,5,2019-03-01,False
spotify:track:06DlGsw3iaKlGJuFl1fhjM,Tear drops in the morning,IU,230504,26,2009-11-12,False
spotify:track:06EL94D0TA27Ik0Ke5usbj,The Way,Ariana Grande,227026,69,2013-01-01,False
spotify:track:06EMBzxDm2hueehobAlMtm,Ending Scene,IU,249241,55,2017-04-21,False
spotify:track:06FOFzecZN4wdNwXCfBxeX,Ísjaki,Sigur Rós,303053,0,2013-06-17,False
spotify:track:06Gyf2pFDVmN5K8XAawG96,No Cap,Future,144142,52,2017-10-20,True
spotify:track:06Hdbxh6NCy6TIhjdXTchB,Headlights (feat. Ilsey),Robin Schulz,209208,52,2015-04-03,False
spotify:track:06JBgN5rH6StLAGkrnPj7z,Since the Day I was Born,Sean Watkins,202506,2,2014-06-30,False
spotify:track:06KTcf9q6ef0rEYPgjOKl3,In the Shadows,Foreign Air,233927,0,2016-02-19,False
spotify:track:06L1apH8kLF47dbhZ4Zg9A,BREATHE,LeeHi,288992,0,2016-03-09,False
spotify:track:06ND7qqsmIRCuWdQNQIlTE,Roda-Viva,Chico Buarque,233400,53,1968-01-01,False
spotify:track:06OGUEWXVLCpv8KjNKNwHn,Rock Box,Run–D.M.C.,330453,0,2003-10-28,False
spotify:track:06Pvy98db25O7wlfFFFIRM,Bon Bon Chocolat,EVERGLOW,228682,0,2019-03-18,False
spotify:track:06QvySnuFuP44y7WHp00yX,Takin' Over,Humming House,188310,1,2017-07-28,False
spotify:track:06R9DTTah3dmZFz8AWSUKy,Cut Throat,B.o.B,480052,0,2016-11-04,True
spotify:track:06SlruQYZCozqCdlar8Y2g,tru,CRO,195814,0,2017-07-27,True
spotify:track:06SsjIlx6lb7CT8LS6MgbR,Love in America (Radio Edit),JTX,216123,0,2010-12-21,False
spotify:track:06T10fEzN8ZCcqzQZYA184,Gotta Be Somebody,Nickelback,252653,69,2008-11-14,False
spotify:track:06T3xyN0Gx1U4FyifkwLsk,Lovesong,beabadoobee,245426,12,2022-05-26,False
spotify:track:06TWNfRl1gAxrazHBcc4TV,"For Children, Vol. 1, Sz. 42 (Excerpts): No. 17, The Young Bride. Adagio [Original Version]",Béla Bartók,70666,35,2021-12-03,False
spotify:track:06UAZUY5qyFy50poO0nLBY,Volare,Gipsy Kings,218466,48,1989-11-17,False
spotify:track:06UOL50QYtDR5l06ohu88m,I Know There's Gonna Be (Good Times),Jamie xx,213622,51,2015-06-02,True
spotify:track:06Uikl658zWr6godmheaMR,The Ghost Within,...And You Will Know Us by the Trail of Dead,194908,0,2014-11-10,False
spotify:track:06VFJ6o6ywoSdrSWMZMIoN,Georgia,Tiggs Da Author,195320,39,2015-07-23,False
spotify:track:06Vthiq8nNDuT5nOcch535,Sincerity Is Scary,The 1975,225955,0,2018-09-13,False
spotify:track:06Vw2ZOhalTwEw4PhoGRSX,Proper Education - Radio Edit,Eric Prydz,198567,54,2007-01-01,False
spotify:track:06W9lAkSw72ppybh379fmo,New Obsession,FRANKIE,224573,26,2015-08-28,False
spotify:track:06XSmh92M0FIYNGC4Ss0CX,A noite,Tiê,218040,63,2014-09-23,False
spotify:track:06Xh1KvQofFghlSt33mFjc,Wishful Thinking,BENEE,213373,56,2019-06-28,False
spotify:track:06XspRiZpjqVdXVdJNVxzB,Epiphany,The Piano Guys,282000,43,2018-11-09,False
spotify:track:06XvCoUm4k4PoBi4bxU7Ab,BIRDS,FreeTEMPO,272440,21,2008-02-06,False
spotify:track:06Ykon1t8t9qZDsEAwEMWq,Prima Donna,Tipling Rock,154400,26,2018-06-08,False
spotify:track:06am46cX3Z6YlSsg0TyVHA,"Tchaikovsky: The Nutcracker, Op. 71, Act I: No. 2, March",Pyotr Ilyich Tchaikovsky,145613,53,2010-10-11,False
spotify:track:06h8daJwSNg7sszModEHa2,Agreste,Troco em Bala,181125,4,2015-07-21,False
spotify:track:06hB8RlMfCKsHtmpAuTPxf,Watcha Gon' Do?,Diddy,243650,0,2017-07-22,True
spotify:track:06hSRuuloGEdS9isTziMab,Rock Star,N.E.R.D,259493,0,2002-01-01,False
spotify:track:06iMqWThw4w8fTFyccvOwr,Ride Wit Me,Nelly,291781,2,2000-06-27,True
spotify:track:06krxgV4mixLA7JdI3H1KZ,Wherever You Are,New Arcades,236638,0,2014-11-24,False
spotify:track:06lWU9NHnAYIRGvbBwXvXz,Pretty Vacant,Bayside,189120,0,2016-06-09,False
spotify:track:06rOypJlNqSmHXT3FymVp6,GET LOUD,TWICE,186970,0,2019-09-23,False
spotify:track:06tMxo0sySSq4SkIS3xUsc,Uncle Sam Goddamn,Brother Ali,297173,45,2007-04-10,True
spotify:track:06utZcChiS3YVbe2xsRUiG,It's So Hard to Say Goodbye to Yesterday,Jason Mraz,178600,25,2014-06-30,False
spotify:track:06yREZ9X92R2e9RJpdzZ2O,Nutbush City Limits,Ike & Tina Turner,181533,52,2008-09-30,False
spotify:track:06ye7HZL1snOu27NrvZiH3,Cave Drawings,Matthew Doyle,290906,0,1996,False
spotify:track:06yt7hKKU1SNsYJBgiWaiJ,I Just Need Love,Mac Ayres,264504,27,2019-08-16,True
spotify:track:06ytFtSnQE9Gqf0MYNsWz3,Spotless Mind,Jhené Aiko,269560,0,2014-08-19,False
spotify:track:070iRzgOurm4lI1SViKJ6i,Anthropocene,Samsa,256078,0,2017-05-16,True
spotify:track:0725YWm6Z0TpZ6wrNk64Eb,Super Rich Kids,Frank Ocean,304760,78,2012-07-10,True
spotify:track:072rGfDcef311h0v3phYO8,Sad People,Kid Cudi,176026,32,2020-12-11,False
spotify:track:073ILU1C3APNRGF66VhtyA,Liar,Camila Cabello,207038,62,2019-12-06,False
spotify:track:073wmqmf5KfrQiNukyuqrq,Human Touch,Betty Who,213750,27,2016-11-11,False
spotify:track:074nb2kUSTdoEDeqe27j4m,All I Ever Need,Austin Mahone,213680,0,2014-05-27,False
spotify:track:0755vnFQZLSgHHWbR1qCjY,Rocket,Beyoncé,391906,55,2014-11-24,True
spotify:track:078C2jXg7XsMgW78Gfx1JA,SMUCKERS (feat. Lil Wayne & Kanye West),"Tyler, The Creator",334363,67,2015-04-13,True
spotify:track:07Ag8vm1pW409NrhpPokFg,El Tucanazo,Los Tucanes De Tijuana,174160,69,1997-04-22,False
spotify:track:07CVBNs2NIaOwGnIXn4pis,Can't Survive on Memories,Kid Astray,117213,1,2015-06-15,False
spotify:track:07CvK0FGO9B34XKUcEenCP,Closetalkers,Highs,237178,4,2015,False
spotify:track:07DskqQ1NbTiotX1WIV7ob,Piloto,Flora Matos,197538,63,2018-06-12,False
spotify:track:07F5zk4VBQCPlW58elBQud,Let Me Down Easy,Paolo Nutini,212386,15,2014-04-13,False
spotify:track:07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,Fleetwood Mac,223613,79,1977-02-04,False
spotify:track:07HdX9aNjmj6LH0oIdF9ba,Wake Up,Fialta,270706,18,2017-04-14,False
spotify:track:07JO36XNMmqMzxQ800vqve,Lost My Mind,Lily Allen,227973,21,2018-06-01,False
spotify:track:07JOGpEHBICoVjcIjF4ROY,Skinny Jim,Eddie Cochran,131866,23,1996-01-01,False
spotify:track:07KOUjkZp6yB7E9c7lNnM5,Na Menina dos Meus Olhos (feat. Mayra Andrade),Márcia Castro,150853,27,2014-09-22,False
spotify:track:07KtTNn0wZndtN5NOYdBWR,Steam Machine,Daft Punk,321186,34,2005-03-14,False
spotify:track:07NE8Em6ofFaB2nWyAoVPi,Mystery Girl,Housecall,176536,43,2018-07-11,False
spotify:track:07NidyC7cc3N5E30faE1Sh,Roller Derby,Pretoria,144053,0,2022-09-02,False
spotify:track:07Oz5StQ7GRoygNLaXs2pd,Good as Hell (feat. Ariana Grande) - Remix,Lizzo,159011,61,2016,False
spotify:track:07ROhjSexCNRsODrbQ9OBq,Waters,Modern Me,218248,11,2016-08-23,False
spotify:track:07RPEOwBOCHQcyEbV0uYxL,Suiito,fusq,144000,36,2016-02-10,False
spotify:track:07SUu4df07BAIDZeYXhj2Q,Fool's Gold,Dagny,239760,0,2016-07-01,False
spotify:track:07Tx168RSsUS1HqkDIOZbH,Cupid Shuffle,Cupid,231360,64,2007-09-11,False
spotify:track:07Urjqcd25SwJjxwuO2fOD,The Girls,Sure Sure,205000,0,2016-02-26,False
spotify:track:07WaimyRiOWmuvhmYeCgWP,Sounds Fake But Ok - Discoholic Remix,Camino 84,257279,0,2017-10-11,False
spotify:track:07aKyFK2HxHj2Ikxo1gLoU,Heart's On Fire,Passenger,253160,0,2014-04-14,False
spotify:track:07ahKK5ycYGJouU8HpJaPJ,The Flyest,O.T. Genasis,228172,1,2015-04-21,False
spotify:track:07b04q99qcyKLqTBNUJlaX,Awowedas,Lost At Last,389423,17,2001-08-31,False
spotify:track:07bnTdZ6iroLCm4vDZVyb9,Unlucky,Lunar Vacation,218093,51,2020-03-11,False
spotify:track:07cfEkC0NbeSbJVRmVxb1t,Bull & Eagle,Look Vibrant,145147,3,2016-08-12,False
spotify:track:07cxCbefmoMUzitytTm5sR,"String Quartet No. 4, Op. 22: I. Fugato: Sehr langsame Viertel",Paul Hindemith,366946,0,2006-01-01,False
spotify:track:07eEcbzTA326gK2YK9pWYA,Opposite Sides,Manchester Orchestra,186639,29,2014-07-08,False
spotify:track:07ePHsQ0SopWrnCbNjNC2D,Tears on My Pillow,Little Anthony & The Imperials,140533,50,2005-09-20,False
spotify:track:07fFzws94TdMSrmwaxsdFr,She Got You High,Meanz Of Operation,289050,11,2015-09-06,True
spotify:track:07fTgAFMroX0YMLFCxnS1r,"Piano Concerto in G Major, M. 83: II. Adagio assai",Maurice Ravel,499626,35,2015-10-02,False
spotify:track:07ibEk4DOJuopGi3I36B4I,Thank You,MKTO,229026,29,2013-01-11,False
spotify:track:07ivDiCg2mWDiwV4nG8zyC,Loved,FEiN,195483,39,2017-03-10,True
spotify:track:07kgW0oMZwwBqu1AlJ9lcz,Banjo,Kevin Saunderson,203527,10,2017-06-30,False
spotify:track:07m6LTGN2hYT8EpZIi5Qzl,Locked Up,Akon,235333,42,2006-01-01,False
spotify:track:07mSC85qiUSuDzJCSBFfgr,She's Enough,Atmosphere,198447,0,2011-04-12,False
spotify:track:07mjjt3gwBzwT46rKdvtL7,Franny,Magic City Hippies,195253,14,2018-06-22,False
spotify:track:07mqgC5KZvSk6MOHnRnOtS,Feminine Effects,of Montreal,220720,0,2012-10-22,False
spotify:track:07nH4ifBxUB4lZcsf44Brn,Blame (feat. John Newman),Calvin Harris,212960,81,2014-10-31,False
spotify:track:07nHn1hHukJyWUSjUDJVQM,Down by the River,Mir Fontane,142500,0,2016-08-02,True
spotify:track:07nrKrRPePIxyA9pToMfvP,Yoshi Falls,The Greatest Bits,146769,31,2014-12-19,False
spotify:track:07pJdL0L9XDGW0HBj0rIS2,Skateboard P (feat. Big Sean),MadeinTYO,242306,0,2017-02-15,True
spotify:track:07pMOHWXzpY9M15dFV6YZi,Ok Wait,sundial,177352,0,2017-08-20,False
spotify:track:07prU8izeUwN1xcTuMXvg3,Yakuza Oren 1,RZA,21066,1,2003-09-23,False
spotify:track:07q6QTQXyPRCf7GbLakRPr,Everlong,Foo Fighters,249986,55,2009-11-03,False
spotify:track:07sOl7WsmCaUqaJaRn9Dss,Type of Way,Rich Homie Quan,261320,0,2013-04-30,True
spotify:track:07tHx5oFfVzEkXzdAlVuoo,So High,Jimmy P,243822,0,2013-12-09,False
spotify:track:07tOsOR7E9zW89v2FqzsdG,Busy Earnin',Jungle,181772,1,2014-07-15,False
spotify:track:07tbYac108weqzeP7Bhwon,Pretty Face,PUBLIC,230786,52,2015-03-24,False
spotify:track:07ttV7qhatikG1ld2CPWCl,O Holy Night,Il Divo,239973,0,2013-09-20,False
